TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;PRINCIPIO_ATIVO
MEDICAMENTO;GELFOAM;27/04/2001;;123890080;31/10/2006;2599100121080;MEDICACAO HEMOSTATICA;71699490000104 - PHARMACIA BRASIL LTDA;ESPONJA ESTERIL DE GELATINA ABSORVIVEL + GELATINA ABSORVÍVEL
MEDICAMENTO;GELLAT;26/05/2000;Específico;103920057;31/05/2025;250000156429984;RUBEFACIENTES;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;CÂNFORA + MENTOL + SALICILATO DE METILA
MEDICAMENTO;GELMAX;25/03/1998;Específico;102350111;31/10/2029;2599201205573;ANTIACIDOS E ANTIULCEROSOS;57507378000365 - EMS S/A;CARBONATO DE CÁLCIO + HIDRÓXIDO DE ALUMÍNIO + HIDRÓXIDO DE MAGNÉSIO
MEDICAMENTO;GELMAX DIM;22/11/2004;Específico;102350716;30/11/2029;25351026296200300;ANTIACIDOS E ANTIULCEROSOS ASSOCIADOS;57507378000365 - EMS S/A;DIMETICONA + HIDRÓXIDO DE ALUMÍNIO + HIDRÓXIDO DE MAGNÉSIO + SIMETICONA
MEDICAMENTO;GELMINEX;22/09/1999;Específico;105710099;30/09/2029;250000141619961;RUBEFACIENTES;18324343000177 - BELFAR LTDA;
MEDICAMENTO;GELO-BIO;07/02/2011;Similar;104971363;30/06/2025;25351707829200800;ANALGESICOS;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CÂNFORA + MENTOL + SALICILATO DE METILA
MEDICAMENTO;GELOL;23/11/2010;Específico;178170027;31/03/2025;25351645926200900;RUBEFACIENTES;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;BORNEOL + CÂNFORA + LEVOMENTOL + MENTOL + SALICILATO DE METILA + TIMOL
MEDICAMENTO;GEMCIRED;11/08/2003;Similar;151430006;31/10/2008;25351000939200300;ANTINEOPLASICO;03978166000175 - DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;GEMCIT;22/03/2007;Similar;100470408;31/03/2027;25351113058200600;ANTINEOPLASICO;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;GEMZAR;11/06/2001;Novo;112600017;31/05/2026;250000059899521;ANTINEOPLASICO;43940618000144 - ELI LILLY DO BRASIL LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;GENCARPINE;12/05/2003;;104971274;31/05/2006;25351019141200300;MIOTICOS;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CLORIDRATO DE PILOCARPINA
MEDICAMENTO;GENCIX;26/08/2013;Similar;106460195;31/08/2028;25351787648201100;ANTINEOPLASICO;61282661000141 - LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;GENFIBROZILA;27/10/2014;Genérico;110390189;31/10/2029;25351371096201400;ANTILIPEMICOS;43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;GENFIBROZILA
MEDICAMENTO;GENFIBROZILA;22/06/2015;Genérico;183260199;31/03/2029;25351680428201400;ANTILIPEMICOS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;GENFIBROZILA
MEDICAMENTO;GENFIBROZILA;01/04/2019;Genérico;105730703;31/10/2025;25351022305201900;ANTILIPEMICOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;GENFIBROZILA
MEDICAMENTO;GENFIBROZILA;06/02/2004;Genérico;102350660;28/02/2029;25351050821200300;ANTILIPEMICOS;57507378000365 - EMS S/A;GENFIBROZILA
MEDICAMENTO;GENFIBROZILA;10/04/2017;Genérico;105830888;30/04/2027;25351107529201700;ANTILIPEMICOS;45992062000165 - GERMED FARMACEUTICA LTDA;GENFIBROZILA
MEDICAMENTO;GENGIMIN;07/10/2013;Fitoterápico;103900185;31/10/2028;25351666989201200;ANTIEMETICOS E ANTINAUSEANTES + FITOTERAPICO SIMPLES;33349473000158 - FARMOQUÍMICA S/A;ZINGIBER OFFICINALE ROSCOE
MEDICAMENTO;GENLIBBS;26/05/2008;Similar;100330146;31/05/2028;25351233268200700;ANTINEOPLASICO;61230314000175 - LIBBS FARMACÊUTICA LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;GENOCILINA;20/12/2002;Similar;152130021;31/12/2007;25351164419200200;ANTIBIOTICOS SISTEMICOS SIMPLES;04087154000113 - LABORATORIO GENOMA INDUSTRIA COM EXP E IMPORTACAO LTDA;AMPICILINA ANIDRA
MEDICAMENTO;GENOLEFRIN;15/05/2003;;104971288;31/05/2006;25351021300200300;MIDRIATICOS;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CLORIDRATO DE FENILEFRINA
MEDICAMENTO;GENOTROPIN;12/08/2019;Biológico;121100459;30/11/2028;25351422859201900;HORMONIO RECOMBINANTE DO CRESCIMENTO HUMANO;61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA;SOMATROPINA
MEDICAMENTO;GENTAGRAN;31/01/2011;Similar;167730197;31/07/2028;25351655657201000;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;SULFATO DE GENTAMICINA
MEDICAMENTO;GENTAMICIN;29/05/2000;Similar;114020013;31/05/2025;250000094209978;ANTIBIOTICOS SISTEMICOS SIMPLES;06629745000109 - NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;SULFATO DE GENTAMICINA
MEDICAMENTO;GENTAMICINA;01/03/1996;Novo;101470069;30/06/2028;2599200453373;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;43426626000177 - ALLERGAN PRODUTOS FARMACÊUTICOS LTDA;SULFATO DE GENTAMICINA
MEDICAMENTO;GENTAMISAN;12/07/2001;Similar;101860002;31/07/2029;2500101039478;AMINOGLICOSIDEOS;04099395000182 - SANTISA LABORATÓRIO FARMACÊUTICO S/A;SULFATO DE GENTAMICINA
MEDICAMENTO;GENUXAL;29/09/2008;Similar;106830168;31/07/2027;25351218954200800;ANTINEOPLASICO;49351786000180 - BAXTER HOSPITALAR LTDA;ciclofosfamida monoidratada
MEDICAMENTO;GENVOYA;16/12/2019;Novo;109290009;31/12/2029;25351354688201700;ASSOCIAÇÕES DE ANTIVIRÓTICOS PARA O TRATAMENTO DE INFECÇÕES POR HIV;15670288000189 - GILEAD SCIENCES FARMACEUTICA DO BRASIL LTDA;HEMIFUMARATO DE TENOFOVIR ALAFENAMIDA + cobicistate + elvitegravir + entricitabina
MEDICAMENTO;GEODON;15/07/2019;Novo;102160271;29/02/2028;25351313495201900;NEUROLEPTICOS;46070868003699 - LABORATÓRIOS PFIZER LTDA;CLORIDRATO DE ZIPRASIDONA MONOIDRATADO
MEDICAMENTO;GERADOR-IPEN-TEC;30/03/2020;Radiofármaco;181000023;31/03/2023;25351412415201500;AGENTES DIAGNOSTICOS RADIOATIVOS;00402552000126 - COMISSAO NACIONAL DE ENERGIA NUCLEAR;pertecnetato de sódio (99m Tc)
MEDICAMENTO;GERIATON;23/11/1990;Específico;105730072;31/10/2029;2599203333376;VITAMINAS OU MINERAIS ASSOCIADOS A OUTROS FARMACOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;ACETATO DE RACEALFATOCOFEROL + ACETATO DE RETINOL + ACETATO DE TOCOFEROL + ADENOSINA + BETACAROTENO + BIOTINA + CIANOCOBALAMINA + CIANOCOBALAMINA 0,1% + CLORIDRATO DE TIAMINA + FUMARATO FERROSO + INOSITOL + NICOTINAMIDA + NITRATO DE TIAMINA + PANAX GINSENG C. A. MEY. + PANTOTENATO CALCICO + PANTOTENATO DE CÁLCIO + RIBOFLAVINA + SELENATO DE SÓDIO + SELÊNIO + SULFATO FERROSO + ÁCIDO ASCÓRBICO + ÁCIDO ASCÓRBICO 90% + ÁCIDO FÓLICO
MEDICAMENTO;GERILON;19/06/2017;Específico;115600194;30/06/2027;25351549514201500;VITAMINAS OU MINERAIS ASSOCIADOS A OUTROS FARMACOS;17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;ACETATO DE RACEALFATOCOFEROL + ACETATO DE RETINOL + BIOTINA + CIANOCOBALAMINA + CLORIDRATO DE PIRIDOXINA + COLECALCIFEROL + FERRO + FLUORETO + IODO + MANGANÊS + NICOTINAMIDA + NITRATO DE TIAMINA + PANAX GINSENG + PANTOTENATO DE CÁLCIO + POTÁSSIO + RIBOFLAVINA + RUTOSÍDEO + ÁCIDO ASCÓRBICO
MEDICAMENTO;GERIMED;09/04/1986;Dinamizado;102660133;30/04/2026;2599201119875;MEDICAMENTOS DINAMIZADOS COMPOSTOS;60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA;AMBRA GRISEA + BARYTA MURIATICA + CONIUM MACULATUM + LYCOPODIUM CLAVATUM L.
MEDICAMENTO;GEROVITAL;21/01/2002;Específico;102350339;31/10/2026;2500100566284;POLIVITAMINICOS COM MINERAIS;57507378000365 - EMS S/A;ACETATO DE RACEALFATOCOFEROL + BIOTINA + CIANOCOBALAMINA + CLORIDRATO DE PIRIDOXINA + COLECALCIFEROL + CÁLCIO + D-PANTENOL + FLUORETO DE CÁLCIO + FLUORETO DE SÓDIO + FOSFATO DE CÁLCIO DIBÁSICO + FÓSFORO + GINSENG + IODETO DE POTÁSSIO + NICOTINAMIDA + NITRATO DE TIAMINA + PALMITATO DE RETINOL + PANAX GINSENG C. A. MEY. + PANTOTENATO DE CALCIO + PANTOTENATO DE CÁLCIO + RETINOL + RIBOFLAVINA + RUTINA + RUTOSÍDEO + SULFATO DE MAGNÉSIO + SULFATO DE MANGANÊS + SULFATO DE POTÁSSIO + SULFATO FERROSO + VITAMINA A + VITAMINA B1 + VITAMINA B12 + VITAMINA B2 + VITAMINA B6 + VITAMINA C + VITAMINA D2 + VITAMINA D3 + VITAMINA E + ÁCIDO ASCÓRBICO + ÁCIDO PARA-AMINOBENZÓICO
MEDICAMENTO;GÉSICO;03/09/2018;Similar;100431254;30/09/2028;25351201028201800;ANALGESICOS NARCOTICOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CLORIDRATO DE TRAMADOL
MEDICAMENTO;GÉSICO DUO;13/04/2020;Similar;100431304;30/04/1930;25351393813201500;ANALGESICOS NARCOTICOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CLORIDRATO DE TRAMADOL + PARACETAMOL
MEDICAMENTO;GESTINOL;21/03/1995;Novo;100330027;30/04/2025;2500101963485;ANTICONCEPCIONAIS;61230314000175 - LIBBS FARMACÊUTICA LTDA;CELULOSE MICROCRISTALINA + ETINILESTRADIOL + GESTODENO
MEDICAMENTO;GESTODENO + ETINILESTRADIOL;30/10/2017;Genérico;177940032;31/10/2027;25351486528201700;ANTICONCEPCIONAIS;09545589000188 - MABRA FARMACÊUTICA LTDA.;ETINILESTRADIOL + GESTODENO
MEDICAMENTO;GESTODENO + ETINILESTRADIOL;19/04/2010;Genérico;100470475;30/04/2025;25351193771200900;ANTICONCEPCIONAIS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;ETINILESTRADIOL + GESTODENO
MEDICAMENTO;GESTODENO+ETINILESTRADIOL;06/06/2016;Genérico;115600187;30/06/2026;25351487428201300;ANTICONCEPCIONAIS;17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;ETINILESTRADIOL + GESTODENO
MEDICAMENTO;GESTRELAN;23/09/1999;Similar;109740061;30/06/1938;2599201752476;ANTICONCEPCIONAIS;49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA;ETINILESTRADIOL + LEVONORGESTREL + LEVONORGESTREL MICRONIZADO
MEDICAMENTO;GHEMAXAN;16/11/2020;Biológico;133480003;30/11/2023;25351698373202000;;04752991000110 - BIOMM SA;ENOXAPARINA SÓDICA
MEDICAMENTO;GIAMEBIL;08/01/2018;Fitoterápico;137640174;31/07/2027;25351345147201700;ANTIPARASITARIOS + FITOTERAPICO SIMPLES;02433631000120 - ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA;MENTHA CRISPA L.
MEDICAMENTO;GILENYA;04/07/2011;Novo;100681076;31/07/2026;25351190569201000;AGENTE IMUNOSUPRESSOR;56994502000130 - NOVARTIS BIOCIENCIAS S.A;cloridrato de fingolimode
MEDICAMENTO;GINBRE;19/10/2020;Fitoterápico;114620038;31/10/1930;25351739926201900;ANTIEMETICOS E ANTINAUSEANTES + FITOTERAPICO SIMPLES;17440261000125 - MYRALIS INDÚSTRIA FARMACÊUTICA LTDA;ZINGIBER OFFICINALE ROSCOE
MEDICAMENTO;GINECOL;13/12/2000;Similar;103920110;31/12/2025;250000184209969;ANTIMICOTICO;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;NITRATO DE ISOCONAZOL
MEDICAMENTO;GINESSE;31/05/2000;Similar;103900131;31/05/2025;250000136029999;ANTICONCEPCIONAIS;33349473000158 - FARMOQUÍMICA S/A;ETINILESTRADIOL + GESTODENO
MEDICAMENTO;GINGILONE;12/01/2015;Similar;178170772;31/10/2027;25351672951200900;ANTINFECCIOSOS E ANTISSEPTICOS TOPICOS PARA OROFARINGE;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;ACETATO DE HIDROCORTISONA + SULFATO DE NEOMICINA
MEDICAMENTO;GINKGO BILOBA BRASTERAPICA;25/11/2019;Fitoterápico;100380107;30/11/2029;25351873987201600;FITOTERAPICO SIMPLES + GINKGO BILOBA;46179008000168 - BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;GINKGO BILOBA L.
MEDICAMENTO;GINKGO BILOBA ORIENT;27/06/2005;Fitoterápico;123970031;30/06/2025;25351145568200500;FITOTERAPICO SIMPLES;73657876000189 - ORIENT MIX FITOTERÁPICOS DO BRASIL LTDA.;GINKGO BILOBA L.
MEDICAMENTO;GINKGO CATARINENSE;17/04/2000;Fitoterápico;100663371;30/04/2025;250000213969873;FITOTERAPICO SIMPLES + VASODILATADORES;84684620000187 - LABORATORIO CATARINENSE LTDA;GINKGO BILOBA L.
MEDICAMENTO;GINKGO ES;19/03/2003;Fitoterápico;154000004;31/03/2028;25351206846200200;ANTIAGREGANTE PLAQUETARIO + FITOTERAPICO SIMPLES + VASODILATADORES;56646953000186 - LABORATORIO VITALAB LTDA;GINKGO BILOBA L.
MEDICAMENTO;GINKGO HERBARIUM;17/12/2007;Fitoterápico;118600082;31/12/2027;25351400903200700;FITOTERAPICO SIMPLES + VASODILATADORES;78950011000120 - HERBARIUM LABORATORIO BOTANICO LTDA;GINKGO BILOBA L.
MEDICAMENTO;GINKGO VITAL;26/11/2012;Fitoterápico;125680236;30/11/2027;25351345475201100;FITOTERAPICO SIMPLES;73856593000166 - PRATI DONADUZZI & CIA LTDA;GINKGO BILOBA L.
MEDICAMENTO;GINKOBA;11/06/2012;Fitoterápico;156510043;31/12/2029;25351528209201100;ANTIAGREGANTE PLAQUETARIO + VASODILATADORES;05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA;GINKGO BILOBA L.
MEDICAMENTO;GINKOBONIN;31/07/2017;Fitoterápico;104971405;31/07/2027;25351487220201400;FITOTERAPICO SIMPLES;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;EXTRATO DE GINKGO BILOBA
MEDICAMENTO;GINKOCAPS;31/05/2001;Fitoterápico;106890121;31/05/2026;253510227970020;VASODILATADORES;92695691000103 - KLEY HERTZ FARMACEUTICA S.A;GINKGO BILOBA L.
MEDICAMENTO;GINKOMED;11/04/2002;Fitoterápico;143810067;30/04/2027;253510047990235;FITOTERAPICO SIMPLES;02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;GINKGO BILOBA L.
MEDICAMENTO;GINKOTAB;27/05/2013;Fitoterápico;155840408;31/07/2025;25351535170201200;FITOTERAPICO SIMPLES;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;GINKGO BILOBA L.
MEDICAMENTO;GINNA;28/01/2013;Similar;100431072;31/01/2028;25351004370201100;ANTIMICOTICOS PARA USO TOPICO;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;NITRATO DE FENTICONAZOL
MEDICAMENTO;GINO MIZONOL;10/04/2006;Similar;154230057;30/04/2026;25351363400200500;ANTIMICOTICOS PARA USO TOPICO;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;NITRATO DE MICONAZOL
MEDICAMENTO;GINO-CANESTEN;24/08/2020;Novo;170560124;31/08/1930;25351728303201800;ANTIBIÓTICOS PARA USO TÓPICO;18459628000115 - BAYER S.A.;CLOTRIMAZOL
MEDICAMENTO;GINO-COLON;29/10/2007;Similar;154230112;31/10/2027;25351119576200700;ANTIMICOTICO;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;NITRATO DE MICONAZOL + TINIDAZOL
MEDICAMENTO;GINOFLORAX;04/04/2001;Novo;115570041;31/03/2026;250000383929988;PRODUTOS GINECOLOGICOS TOPICOS;08939548000103 - INFAN INDUSTRIA QUIMICA FARMACEUTICA NACIONAL S/A;CARBOPOL + SACCHAROMYCES CEREVISAE
MEDICAMENTO;GINSENG BIONATUS;30/01/2006;Fitoterápico;120090025;31/01/2021;253510342120122;FITOTERAPICO SIMPLES + PSICOANALETICOS;68032192000151 - BIONATUS LABORATÓRIO BOTÂNICO LTDA;PANAX GINSENG + PANAX GINSENG C. A. MEY.
MEDICAMENTO;GIOTRIF;29/02/2016;Novo;103670174;28/02/2026;25351509063201500;ANTINEOPLASICO;60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.;dimaleato de afatinibe
MEDICAMENTO;GIVLAARI;20/07/2020;Novo;193610002;31/07/2023;25351662774201900;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;31731807000128 - SPECIALTY PHARMA GOIAS LTDA;GIVOSIRANA SÓDICA
MEDICAMENTO;GLALFITAL;16/11/2009;Similar;103700533;30/11/2029;25351047643200900;ANTIGLAUCOMATOSOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL
MEDICAMENTO;GLAMIGAN;16/01/2017;Similar;105830870;31/01/2027;25351488482201600;ANTIGLAUCOMATOSOS;45992062000165 - GERMED FARMACEUTICA LTDA;BIMATOPROSTA
MEDICAMENTO;GLARGILIN;09/07/2018;Biológico;133480001;31/07/2028;25351358833201500;ANTIDIABETICOS;04752991000110 - BIOMM SA;INSULINA GLARGINA
MEDICAMENTO;GLATUS;11/11/2019;Biológico;137640181;30/11/2029;25351174890201500;ANTIDIABETICOS;02433631000120 - ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA;INSULINA GLARGINA
MEDICAMENTO;GLAUB;19/11/2007;Similar;104971350;30/11/2027;25351336905200600;ANTIGLAUCOMATOSOS;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;TARTARATO DE BRIMONIDINA
MEDICAMENTO;GLAUCOLIV;06/02/2017;Similar;178170834;28/02/2027;25351293516201600;ANTIGLAUCOMATOSOS;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;MALEATO DE TIMOLOL
MEDICAMENTO;GLAUCOTRAT;15/05/2003;Similar;104971279;31/01/2026;25351019226200300;ANTIGLAUCOMATOSOS;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;MALEATO DE TIMOLOL
MEDICAMENTO;GLAUCUR;08/05/2017;Similar;167730553;31/05/2027;25351488580201600;ANTIGLAUCOMATOSOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;BIMATOPROSTA
MEDICAMENTO;GLAUTIMOL;21/10/2013;Similar;100681084;31/07/2026;25351660160201200;ANTIGLAUCOMATOSOS;56994502000130 - NOVARTIS BIOCIENCIAS S.A;MALEATO DE TIMOLOL
MEDICAMENTO;GLIADEL;05/09/2016;Novo;173100004;30/09/2026;25351677248201100;ANTINEOPLASICOS CITOTOXICOS;08416362000170 - EISAI LABORATÓRIOS LTDA;CARMUSTINA
MEDICAMENTO;GLIANSOR;10/02/2020;Similar;167730641;28/02/2025;25351644670201900;ANTIDIABETICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;GLIMEPIRIDA
MEDICAMENTO;GLIBENCLAMIDA;03/04/2017;Genérico;143810197;30/04/2027;25351098880201700;ANTIDIABETICOS;02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;21/11/2016;Similar;167730469;30/11/2026;25351416080201500;ANTIDIABETICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;11/02/2004;Genérico;102350661;28/02/2029;25351040912200300;ANTIDIABETICOS;57507378000365 - EMS S/A;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;27/02/2012;Genérico;155840287;30/04/2025;25351539356201100;ANTIDIABETICOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;03/02/2014;Genérico;154230212;28/02/2029;25351702494201200;ANTIDIABETICOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;28/11/2016;Genérico;126750234;30/11/2026;25351416129201500;ANTIDIABETICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;24/04/2017;Genérico;104810131;30/04/2027;25351131769201700;ANTIDIABETICOS;48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;21/11/2016;Genérico;105830832;30/11/2026;25351416030201500;ANTIDIABETICOS;45992062000165 - GERMED FARMACEUTICA LTDA;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;20/06/2005;Genérico;156510004;30/06/2025;25351178467200400;ANTIDIABETICOS;05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;01/10/2002;Genérico;123520106;31/10/2027;25351165109200200;ANTIDIABETICOS;73663650000190 - RANBAXY FARMACÊUTICA LTDA;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;28/01/2019;Genérico;105730632;31/08/2026;25351856357201800;ANTIDIABETICOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;13/10/2009;Genérico;125680178;31/10/2029;25351152830200700;ANTIDIABETICOS;73856593000166 - PRATI DONADUZZI & CIA LTDA;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;13/04/2015;Genérico;183260028;31/03/1930;25351696761201400;ANTIDIABETICOS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;GLIBENCLAMIDA
MEDICAMENTO;GLIBENCLAMIDA;23/03/2015;Genérico;110390199;31/03/2025;25351564467201400;ANTIDIABETICOS;43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;GLIBENCLAMIDA
MEDICAMENTO;GLIBENECK;18/12/1996;Similar;104810045;31/12/2026;250000307119628;ANTIDIABETICOS;48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA;GLIBENCLAMIDA
MEDICAMENTO;GLICAMIN;12/01/2004;Similar;154230043;31/01/2029;25351011287200300;HIPOGLICEMIANTE ORAL;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;GLIBENCLAMIDA
MEDICAMENTO;GLICEFOR;11/12/2003;Similar;154230040;31/12/2028;25351018610200300;ANTIDIABETICOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;CLORIDRATO DE METFORMINA
MEDICAMENTO;GLICERINA 12%;30/10/1989;Específico;103110005;31/10/2029;2599101364778;ENEMAS;01571702000198 - HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA;GLICERINA
MEDICAMENTO;GLICERINA 12%;02/05/2000;Específico;110850012;30/04/2025;2501600012199;ENEMAS;06628333000146 - FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA;GLICEROL
MEDICAMENTO;GLICEROL ENEMA 12%;31/12/1981;Específico;103870062;31/12/2026;2500100279881;ENEMAS;17174657000178 - HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA;GLICEROL
MEDICAMENTO;GLICINA JP 1,5%;06/03/2017;Específico;104910068;31/03/2027;25351131886201500;PRODUTOS PARA VIAS URINARIAS;55972087000150 - JP INDUSTRIA FARMACEUTICA S/A;GLICINA
MEDICAMENTO;GLICLAZIDA;08/09/2020;Novo;112780085;30/09/1930;25351421032202000;ANTIDIABETICOS;42374207000176 - LABORATÓRIOS SERVIER DO BRASIL LTDA;GLICLAZIDA
MEDICAMENTO;GLICLAZIDA;02/07/2018;Genérico;126750320;31/07/2028;25351097587201500;ANTIDIABETICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;GLICLAZIDA
MEDICAMENTO;GLICLAZIDA;02/07/2018;Genérico;167730590;31/07/2028;25351097593201500;ANTIDIABETICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;GLICLAZIDA
MEDICAMENTO;GLICLAZIDA;02/07/2018;Genérico;105830928;31/07/2028;25351097585201500;ANTIDIABETICOS;45992062000165 - GERMED FARMACEUTICA LTDA;GLICLAZIDA
MEDICAMENTO;GLICLAZIDA;15/06/2020;Genérico;146820093;30/09/2027;25351121116202000;ANTIDIABETICOS;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;GLICLAZIDA
MEDICAMENTO;GLICLAZIDA;01/06/2020;Genérico;123520269;30/06/1930;25351479849201500;ANTIDIABETICOS;73663650000190 - RANBAXY FARMACÊUTICA LTDA;GLICLAZIDA
MEDICAMENTO;GLICLAZIDA;26/10/2015;Genérico;105250069;31/10/2025;25351503101201500;ANTIDIABETICOS;33078528000132 - TORRENT DO BRASIL LTDA;GLICLAZIDA
MEDICAMENTO;GLICLAZIDA;23/04/2018;Genérico;102351260;30/04/2028;25351738490201400;ANTIDIABETICOS;57507378000365 - EMS S/A;GLICLAZIDA
MEDICAMENTO;GLICLAZIDA;31/10/2016;Genérico;141070132;31/10/2026;25351201324201600;ANTIDIABETICOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;GLICLAZIDA
MEDICAMENTO;GLICOBRAS;31/12/2018;Radiofármaco;185120001;31/12/2028;25351380240201500;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161 - cyclobras industria Comercio e serviços laboratoriais ltda;FLUDESOXIGLICOSE 18F
